id,mailto_wave2
17258,FALSE
17266,FALSE
17268,TRUE
17270,FALSE
17276,FALSE
17278,FALSE
17279,FALSE
17282,FALSE
17286,FALSE
17289,FALSE
17292,TRUE
17299,TRUE
17300,FALSE
17301,FALSE
17307,FALSE
17310,FALSE
17312,FALSE
17313,FALSE
17318,FALSE
17324,FALSE
17326,TRUE
17335,FALSE
17336,FALSE
17344,FALSE
17346,TRUE
17347,FALSE
17351,FALSE
17352,FALSE
17354,TRUE
17358,FALSE
17361,FALSE
17362,TRUE
17376,FALSE
17377,FALSE
17379,TRUE
17381,TRUE
17391,TRUE
17398,FALSE
17405,TRUE
17408,FALSE
17410,FALSE
17415,FALSE
17416,FALSE
17421,FALSE
17422,FALSE
17425,FALSE
17426,FALSE
17431,TRUE
17432,FALSE
17433,FALSE
17441,FALSE
17444,FALSE
17445,TRUE
17448,FALSE
17449,FALSE
17451,FALSE
17452,FALSE
17454,FALSE
17455,FALSE
17460,FALSE
17462,FALSE
17466,FALSE
17478,FALSE
17483,FALSE
17484,FALSE
17489,FALSE
17491,TRUE
17492,TRUE
17493,FALSE
17504,TRUE
17505,TRUE
17508,FALSE
17510,TRUE
17514,FALSE
17522,FALSE
17530,FALSE
17532,TRUE
17534,FALSE
17536,FALSE
17540,FALSE
17544,TRUE
17546,TRUE
17549,TRUE
17550,FALSE
17554,FALSE
17556,FALSE
17557,FALSE
17561,TRUE
17564,FALSE
17568,FALSE
17572,FALSE
17574,TRUE
17581,FALSE
17582,TRUE
17584,TRUE
17590,FALSE
17592,FALSE
17594,FALSE
17597,FALSE
17603,FALSE
17609,FALSE
17614,FALSE
17615,TRUE
17620,TRUE
17622,FALSE
17628,FALSE
17644,FALSE
17645,FALSE
17647,FALSE
17650,FALSE
17653,FALSE
17658,FALSE
17660,TRUE
17665,FALSE
17669,FALSE
17674,TRUE
17676,FALSE
17678,FALSE
17680,TRUE
17682,FALSE
17686,FALSE
17689,FALSE
17692,TRUE
17695,FALSE
17696,FALSE
17698,FALSE
17706,TRUE
17708,TRUE
17710,FALSE
17716,FALSE
17724,FALSE
17725,FALSE
17729,TRUE
17731,FALSE
17733,FALSE
17738,TRUE
17741,FALSE
17742,FALSE
17748,FALSE
17751,TRUE
17765,FALSE
17766,TRUE
17767,FALSE
17769,FALSE
17773,FALSE
17775,FALSE
17777,FALSE
17783,FALSE
17785,FALSE
17786,FALSE
17790,FALSE
17791,FALSE
17794,FALSE
17800,FALSE
17802,FALSE
17803,FALSE
17805,FALSE
17808,FALSE
17811,FALSE
17816,FALSE
17817,FALSE
17821,FALSE
17822,FALSE
17826,FALSE
17834,FALSE
17844,FALSE
17857,FALSE
17860,TRUE
17864,FALSE
17865,FALSE
17878,FALSE
17880,FALSE
17883,FALSE
17884,FALSE
17886,FALSE
17895,TRUE
17902,FALSE
17909,FALSE
17912,FALSE
17916,TRUE
17919,FALSE
17920,FALSE
17922,FALSE
17923,FALSE
17924,FALSE
17927,FALSE
17929,FALSE
17930,FALSE
17931,FALSE
17939,FALSE
17943,FALSE
17944,FALSE
17948,FALSE
17952,FALSE
17954,FALSE
17955,FALSE
17957,FALSE
17960,FALSE
17962,FALSE
17964,FALSE
17973,FALSE
17977,FALSE
17980,FALSE
17981,TRUE
17984,FALSE
17985,FALSE
17991,FALSE
17992,FALSE
17993,FALSE
17995,FALSE
17996,FALSE
18005,TRUE
18006,FALSE
18012,FALSE
18013,TRUE
18015,FALSE
18022,FALSE
18024,FALSE
18031,FALSE
18044,FALSE
18047,FALSE
18048,FALSE
18051,TRUE
18061,FALSE
18063,FALSE
18064,FALSE
18067,FALSE
18069,FALSE
18073,FALSE
18074,FALSE
18076,TRUE
18081,FALSE
18082,FALSE
18084,FALSE
18089,FALSE
18091,FALSE
18096,TRUE
18102,FALSE
18111,FALSE
18113,FALSE
18116,FALSE
18118,FALSE
18121,FALSE
18123,FALSE
18128,FALSE
18134,FALSE
18137,FALSE
18140,TRUE
18143,TRUE
18145,FALSE
18151,FALSE
18152,TRUE
18153,FALSE
18154,FALSE
18156,FALSE
18163,FALSE
18167,FALSE
18168,FALSE
18169,FALSE
18171,FALSE
18174,FALSE
18186,FALSE
18190,FALSE
18195,FALSE
18196,FALSE
18197,FALSE
18198,TRUE
18202,FALSE
18209,FALSE
18213,FALSE
18214,FALSE
18215,FALSE
18217,FALSE
18218,FALSE
18219,FALSE
18224,FALSE
18225,TRUE
18230,FALSE
18242,FALSE
18244,FALSE
18248,FALSE
18250,FALSE
18256,FALSE
18261,TRUE
18270,FALSE
18271,FALSE
18276,FALSE
18285,TRUE
18286,FALSE
18289,FALSE
18295,FALSE
18296,TRUE
18300,FALSE
18301,TRUE
18308,FALSE
18309,TRUE
18313,FALSE
18314,FALSE
18316,TRUE
18318,FALSE
18319,FALSE
18321,FALSE
18329,FALSE
18331,TRUE
18332,FALSE
18333,FALSE
18335,TRUE
18340,FALSE
18347,FALSE
18348,FALSE
18356,FALSE
18357,TRUE
18360,FALSE
18364,FALSE
18366,FALSE
18371,TRUE
18373,FALSE
18375,FALSE
18377,TRUE
18378,TRUE
18380,TRUE
18385,FALSE
18388,FALSE
18389,FALSE
18390,FALSE
18391,TRUE
18397,TRUE
18399,FALSE
18401,FALSE
18402,FALSE
18407,FALSE
18411,TRUE
18413,TRUE
18416,FALSE
18419,FALSE
18420,FALSE
18427,FALSE
18431,FALSE
18433,TRUE
18434,TRUE
18435,FALSE
18439,FALSE
18441,TRUE
18442,FALSE
18443,FALSE
18444,FALSE
18447,TRUE
18455,FALSE
18465,FALSE
18468,FALSE
18470,TRUE
18473,FALSE
18476,FALSE
18484,FALSE
18485,TRUE
18488,TRUE
18492,FALSE
18495,FALSE
18501,FALSE
18505,TRUE
18513,FALSE
18516,FALSE
18522,FALSE
18526,FALSE
18529,FALSE
18530,FALSE
18535,TRUE
18537,FALSE
18538,FALSE
18541,FALSE
18548,FALSE
18553,TRUE
18554,FALSE
18559,FALSE
18560,TRUE
18563,FALSE
18564,FALSE
18565,FALSE
18568,FALSE
18569,FALSE
18573,FALSE
18576,FALSE
18577,FALSE
18578,FALSE
18579,FALSE
18580,FALSE
18583,TRUE
18587,FALSE
18591,FALSE
18592,FALSE
18593,FALSE
18594,TRUE
18598,TRUE
18599,TRUE
18601,FALSE
18609,FALSE
18616,FALSE
18618,FALSE
18619,FALSE
18620,TRUE
18624,FALSE
18626,TRUE
18634,FALSE
18638,FALSE
18639,FALSE
18640,FALSE
18641,FALSE
18643,TRUE
18646,FALSE
18647,FALSE
18652,FALSE
18654,FALSE
18657,FALSE
18659,FALSE
18662,FALSE
18669,TRUE
18675,FALSE
18681,FALSE
18684,TRUE
18688,FALSE
18689,FALSE
18691,FALSE
18692,FALSE
18697,FALSE
18698,FALSE
18703,FALSE
18704,TRUE
18705,FALSE
18706,FALSE
18710,FALSE
18711,FALSE
18712,TRUE
18713,FALSE
18720,TRUE
18730,FALSE
18731,FALSE
18735,FALSE
18738,FALSE
18743,FALSE
18744,FALSE
18749,TRUE
18754,FALSE
18757,FALSE
18759,FALSE
18761,TRUE
18768,TRUE
18769,FALSE
18773,TRUE
18779,FALSE
18787,FALSE
18790,FALSE
18792,FALSE
18793,FALSE
18794,FALSE
18795,TRUE
18798,FALSE
18804,FALSE
18806,FALSE
18810,FALSE
18812,FALSE
18815,FALSE
18817,TRUE
18818,TRUE
18820,TRUE
18823,FALSE
18826,FALSE
18827,TRUE
18831,FALSE
18836,FALSE
18838,FALSE
18839,FALSE
18841,FALSE
18844,FALSE
18849,FALSE
18850,FALSE
18853,FALSE
18856,FALSE
18857,FALSE
18859,FALSE
18860,FALSE
18861,TRUE
18862,FALSE
18863,TRUE
18864,FALSE
18865,FALSE
18868,FALSE
18871,FALSE
18872,FALSE
18878,TRUE
18882,FALSE
18885,TRUE
18886,FALSE
18889,FALSE
18890,TRUE
18893,TRUE
18894,FALSE
18895,FALSE
18898,TRUE
18900,FALSE
18903,TRUE
18905,TRUE
18910,TRUE
18911,FALSE
18912,TRUE
18917,FALSE
18919,FALSE
18927,FALSE
18930,FALSE
18931,FALSE
18932,FALSE
18936,TRUE
18937,FALSE
18940,TRUE
18943,FALSE
18948,TRUE
18949,FALSE
18956,TRUE
18960,FALSE
18965,FALSE
18966,TRUE
18969,FALSE
18972,FALSE
18974,FALSE
18976,FALSE
18977,TRUE
18981,FALSE
18986,FALSE
18987,FALSE
18991,FALSE
18992,FALSE
18993,TRUE
18994,TRUE
18995,FALSE
18996,FALSE
18997,FALSE
19001,TRUE
19007,FALSE
19015,TRUE
19016,FALSE
19021,FALSE
19029,TRUE
19030,FALSE
19033,FALSE
19036,FALSE
19044,FALSE
19046,TRUE
19047,FALSE
19049,TRUE
19055,FALSE
19058,FALSE
19059,TRUE
19060,TRUE
19064,FALSE
19073,FALSE
19074,FALSE
19083,FALSE
19087,TRUE
19088,FALSE
19098,TRUE
19102,FALSE
19108,TRUE
19114,FALSE
19116,FALSE
19121,FALSE
19127,TRUE
19129,FALSE
19130,FALSE
19131,FALSE
19133,FALSE
19134,FALSE
19138,FALSE
19140,FALSE
19149,FALSE
19152,FALSE
19153,TRUE
19157,TRUE
19159,FALSE
19160,FALSE
19163,FALSE
19168,TRUE
19169,FALSE
19172,TRUE
19176,FALSE
19178,TRUE
19181,FALSE
19185,FALSE
19195,FALSE
19198,FALSE
19201,FALSE
19205,TRUE
19207,FALSE
19208,FALSE
19215,FALSE
19216,FALSE
19222,FALSE
19228,FALSE
19229,TRUE
19230,TRUE
19231,FALSE
19232,FALSE
19236,FALSE
19245,FALSE
19255,FALSE
19263,FALSE
19269,FALSE
19270,TRUE
19271,TRUE
19276,FALSE
19286,FALSE
19290,FALSE
19294,TRUE
19295,FALSE
19296,FALSE
19297,FALSE
19307,TRUE
19308,FALSE
19310,FALSE
19313,FALSE
19319,FALSE
19323,TRUE
19324,FALSE
19326,TRUE
19333,FALSE
19334,TRUE
19337,TRUE
19338,FALSE
19342,FALSE
19343,TRUE
19346,FALSE
19347,FALSE
19348,FALSE
19349,FALSE
19352,FALSE
19354,FALSE
19366,FALSE
19367,TRUE
19369,FALSE
19371,FALSE
19374,TRUE
19378,FALSE
19384,TRUE
19385,FALSE
19389,FALSE
19391,TRUE
19395,TRUE
19397,FALSE
19400,TRUE
19401,TRUE
19405,FALSE
19413,FALSE
19416,FALSE
19418,FALSE
19421,TRUE
19422,FALSE
19425,FALSE
19426,FALSE
19438,FALSE
19439,FALSE
19441,TRUE
19444,FALSE
19447,TRUE
19449,FALSE
19453,FALSE
19457,FALSE
19462,FALSE
19465,FALSE
19469,FALSE
19472,TRUE
19479,FALSE
19481,FALSE
19484,TRUE
19490,FALSE
19492,FALSE
19499,TRUE
19509,FALSE
19514,FALSE
19515,FALSE
19518,TRUE
19519,FALSE
19525,FALSE
19537,FALSE
19541,FALSE
19548,FALSE
19549,TRUE
19550,TRUE
19551,FALSE
19555,TRUE
19556,FALSE
19558,FALSE
19562,FALSE
19566,FALSE
19571,FALSE
19572,FALSE
19573,FALSE
19574,TRUE
19577,TRUE
19578,FALSE
19580,FALSE
19585,FALSE
19587,FALSE
19589,TRUE
19591,TRUE
19598,FALSE
19599,TRUE
19603,TRUE
19604,TRUE
19606,FALSE
19610,FALSE
19614,FALSE
19617,TRUE
19625,TRUE
19626,FALSE
19628,FALSE
19636,FALSE
19637,FALSE
19638,FALSE
19641,FALSE
19642,FALSE
19644,FALSE
19651,TRUE
19652,FALSE
19653,TRUE
19655,FALSE
19662,FALSE
19663,FALSE
19665,FALSE
19666,FALSE
19667,FALSE
19673,FALSE
19674,FALSE
19677,FALSE
19680,FALSE
19681,TRUE
19682,FALSE
19684,FALSE
19685,FALSE
19693,FALSE
19695,TRUE
19700,FALSE
19705,FALSE
19706,FALSE
19717,TRUE
19724,FALSE
19725,FALSE
19728,FALSE
19732,FALSE
19734,FALSE
19736,FALSE
19737,FALSE
19739,FALSE
19740,FALSE
19741,FALSE
19742,TRUE
19745,FALSE
19746,TRUE
19750,TRUE
19751,FALSE
19753,FALSE
19758,TRUE
19759,TRUE
19762,FALSE
19765,FALSE
19777,FALSE
19783,FALSE
19787,FALSE
19788,FALSE
19790,FALSE
19797,FALSE
19801,TRUE
19806,FALSE
19807,TRUE
19809,FALSE
19810,FALSE
19812,TRUE
19814,FALSE
19818,FALSE
19820,FALSE
19821,FALSE
19824,TRUE
19828,FALSE
19830,TRUE
19831,FALSE
19832,FALSE
19833,FALSE
19834,FALSE
19837,TRUE
19838,FALSE
19841,FALSE
19842,TRUE
19856,TRUE
19858,TRUE
19859,TRUE
19862,FALSE
19865,FALSE
19866,TRUE
19868,FALSE
19871,TRUE
19872,TRUE
19875,FALSE
19876,TRUE
19879,FALSE
19882,FALSE
19884,FALSE
19886,TRUE
19891,FALSE
19892,FALSE
19895,TRUE
19898,FALSE
19905,TRUE
19910,FALSE
19913,FALSE
19924,TRUE
19932,FALSE
19936,FALSE
19940,FALSE
19941,FALSE
19948,FALSE
19950,FALSE
19961,FALSE
19965,FALSE
19969,TRUE
19971,TRUE
19972,FALSE
19974,FALSE
19977,TRUE
19980,FALSE
19982,FALSE
19987,FALSE
19989,FALSE
19995,FALSE
19997,FALSE
20009,FALSE
20010,FALSE
20015,FALSE
20016,TRUE
20023,FALSE
20024,FALSE
20026,TRUE
20028,FALSE
20034,FALSE
20041,TRUE
20046,TRUE
20056,FALSE
20059,FALSE
20062,FALSE
20063,FALSE
20069,FALSE
20081,FALSE
20089,FALSE
20096,FALSE
20098,FALSE
20099,FALSE
20111,FALSE
20112,TRUE
20115,FALSE
20119,FALSE
20122,FALSE
20128,FALSE
20129,FALSE
20130,FALSE
20131,FALSE
20132,FALSE
20134,FALSE
20141,FALSE
20144,FALSE
20145,FALSE
20149,FALSE
20150,FALSE
20155,FALSE
20159,FALSE
20180,FALSE
20181,TRUE
20182,FALSE
20185,FALSE
20186,FALSE
20189,FALSE
20191,FALSE
20192,TRUE
20199,FALSE
20200,FALSE
20201,FALSE
20206,FALSE
20207,TRUE
20209,TRUE
20210,FALSE
20212,FALSE
20216,FALSE
20218,FALSE
20230,FALSE
20235,TRUE
20240,FALSE
20243,FALSE
20245,FALSE
20247,TRUE
20248,FALSE
20250,FALSE
20251,FALSE
20254,FALSE
20260,FALSE
20262,FALSE
20266,FALSE
20267,FALSE
20270,FALSE
20271,FALSE
20272,FALSE
20273,FALSE
20274,TRUE
20282,TRUE
20285,TRUE
20286,FALSE
20289,FALSE
20290,TRUE
20294,FALSE
20301,FALSE
20305,TRUE
20306,TRUE
20308,TRUE
20309,FALSE
20311,FALSE
20314,FALSE
20315,FALSE
20316,FALSE
20319,FALSE
20323,FALSE
20324,FALSE
20325,FALSE
20326,FALSE
20327,TRUE
20332,FALSE
20338,FALSE
20349,FALSE
20350,FALSE
20351,TRUE
20352,FALSE
20368,FALSE
20370,FALSE
20372,FALSE
20375,FALSE
20377,FALSE
20379,FALSE
20380,FALSE
20381,FALSE
20385,FALSE
20388,TRUE
20390,FALSE
20391,TRUE
20393,FALSE
20397,FALSE
20403,FALSE
20404,FALSE
20405,FALSE
20407,FALSE
20410,FALSE
20415,FALSE
20416,FALSE
20418,FALSE
20419,TRUE
20420,FALSE
20425,FALSE
20427,TRUE
20428,FALSE
20434,FALSE
20435,FALSE
20437,FALSE
20440,FALSE
20443,FALSE
20450,FALSE
20454,FALSE
20456,TRUE
20461,FALSE
20465,FALSE
20468,FALSE
20474,FALSE
20477,FALSE
20480,FALSE
20481,FALSE
20482,FALSE
20486,FALSE
20490,FALSE
20492,FALSE
20496,FALSE
20497,FALSE
20500,FALSE
20501,FALSE
20504,FALSE
20507,FALSE
20513,FALSE
20518,FALSE
20521,FALSE
20524,TRUE
20532,FALSE
20533,FALSE
20535,TRUE
20537,FALSE
20542,TRUE
20548,TRUE
20550,TRUE
20555,FALSE
20556,FALSE
20561,FALSE
20564,FALSE
20572,FALSE
20577,TRUE
20582,TRUE
20589,FALSE
20591,FALSE
20593,TRUE
20597,FALSE
20598,FALSE
20599,FALSE
20603,FALSE
20606,FALSE
20610,FALSE
20613,FALSE
20622,FALSE
20635,FALSE
20640,FALSE
20647,FALSE
20650,FALSE
20661,FALSE
20662,FALSE
20664,FALSE
20665,TRUE
20674,FALSE
20675,TRUE
20680,TRUE
20683,FALSE
20685,FALSE
20688,TRUE
20689,FALSE
20692,FALSE
20694,FALSE
20698,TRUE
20701,FALSE
20707,FALSE
20716,FALSE
20718,FALSE
20723,FALSE
20727,FALSE
20728,FALSE
20732,FALSE
20733,FALSE
20745,FALSE
20747,FALSE
20751,FALSE
20757,FALSE
20760,FALSE
20762,TRUE
20764,FALSE
20766,FALSE
20771,FALSE
20775,TRUE
20776,FALSE
20778,FALSE
20779,TRUE
20780,FALSE
20783,FALSE
20784,FALSE
20792,FALSE
20798,FALSE
20800,FALSE
20801,FALSE
20806,FALSE
20809,FALSE
20818,FALSE
20825,FALSE
20826,FALSE
20830,FALSE
20833,FALSE
20838,FALSE
20842,FALSE
20847,FALSE
20855,FALSE
20857,FALSE
20863,FALSE
20865,FALSE
20868,TRUE
20872,TRUE
20873,FALSE
20880,TRUE
20881,FALSE
20882,FALSE
20888,FALSE
20894,FALSE
20902,FALSE
20905,FALSE
20906,TRUE
20909,FALSE
20910,FALSE
20911,FALSE
20912,FALSE
20913,TRUE
20920,FALSE
20925,FALSE
20926,TRUE
20928,FALSE
20929,TRUE
20932,FALSE
20934,TRUE
20936,FALSE
20937,FALSE
20939,TRUE
20943,TRUE
20946,FALSE
20947,FALSE
20955,TRUE
20960,FALSE
20961,FALSE
20962,TRUE
20966,FALSE
20968,FALSE
20971,TRUE
20972,FALSE
20973,FALSE
20974,FALSE
20978,FALSE
20979,FALSE
20980,FALSE
20989,FALSE
20993,FALSE
20997,FALSE
21022,FALSE
21023,TRUE
21024,FALSE
21029,FALSE
21039,TRUE
21050,FALSE
21053,FALSE
21055,FALSE
21056,TRUE
21065,FALSE
21066,FALSE
21069,TRUE
21079,FALSE
21082,TRUE
21084,FALSE
21094,TRUE
21096,FALSE
21100,TRUE
21101,FALSE
21102,FALSE
21105,FALSE
21109,FALSE
21111,FALSE
21112,FALSE
21115,FALSE
21118,FALSE
21123,FALSE
21133,FALSE
21136,TRUE
21137,FALSE
21140,FALSE
21143,TRUE
21144,FALSE
21148,TRUE
21149,FALSE
21152,FALSE
21157,FALSE
21161,FALSE
21162,TRUE
21164,FALSE
21165,FALSE
21167,TRUE
21175,FALSE
21176,FALSE
21183,TRUE
21186,FALSE
21188,FALSE
21193,FALSE
21197,TRUE
21198,FALSE
21201,TRUE
21210,FALSE
21212,TRUE
21214,TRUE
21217,TRUE
21220,FALSE
21221,TRUE
21224,FALSE
21227,FALSE
21229,FALSE
21239,TRUE
21243,FALSE
21254,FALSE
21259,FALSE
21262,FALSE
21263,FALSE
21271,FALSE
21273,TRUE
21275,FALSE
21276,FALSE
21278,FALSE
21279,FALSE
21282,TRUE
21287,FALSE
21292,TRUE
21299,FALSE
21302,TRUE
21307,FALSE
21310,FALSE
21314,FALSE
21315,FALSE
21316,FALSE
21317,FALSE
21321,FALSE
21322,FALSE
21324,TRUE
21326,TRUE
21333,FALSE
21335,TRUE
21336,TRUE
21338,FALSE
21340,FALSE
21341,FALSE
21349,FALSE
21351,FALSE
21355,FALSE
21356,FALSE
21360,FALSE
21364,TRUE
21371,FALSE
21374,FALSE
21379,TRUE
21382,FALSE
21391,FALSE
21397,TRUE
21401,TRUE
21402,FALSE
21405,FALSE
21413,FALSE
21417,FALSE
21418,TRUE
21430,FALSE
21432,FALSE
21433,FALSE
21434,FALSE
21437,FALSE
21438,FALSE
21439,FALSE
21445,FALSE
21446,FALSE
21447,FALSE
21450,TRUE
21451,FALSE
21452,TRUE
21453,TRUE
21454,FALSE
21464,FALSE
21482,FALSE
21484,FALSE
21488,FALSE
21489,FALSE
21493,FALSE
21497,TRUE
21503,FALSE
21507,FALSE
21508,TRUE
21509,FALSE
21511,FALSE
21513,FALSE
21518,TRUE
21523,FALSE
21524,TRUE
21532,FALSE
21536,FALSE
21540,FALSE
21542,FALSE
21543,TRUE
21552,FALSE
21554,TRUE
21561,TRUE
21563,FALSE
21566,TRUE
21569,TRUE
21570,FALSE
21571,FALSE
21574,TRUE
21580,FALSE
21585,FALSE
21587,FALSE
21590,FALSE
21593,TRUE
21594,FALSE
21598,FALSE
21600,FALSE
21603,FALSE
21604,FALSE
21607,FALSE
21611,FALSE
21612,FALSE
21613,FALSE
21614,FALSE
21622,FALSE
21623,FALSE
21627,FALSE
21629,FALSE
21631,FALSE
21632,FALSE
21633,FALSE
21634,FALSE
21646,FALSE
21649,TRUE
21651,FALSE
21653,FALSE
21659,FALSE
21660,FALSE
21662,FALSE
21668,FALSE
21678,TRUE
21680,FALSE
21684,FALSE
21693,FALSE
21695,TRUE
21697,TRUE
21698,FALSE
21703,FALSE
21712,FALSE
21716,FALSE
21717,FALSE
21718,FALSE
21725,FALSE
21726,FALSE
21729,FALSE
21732,FALSE
21735,FALSE
21744,FALSE
21746,FALSE
21748,TRUE
21753,FALSE
21759,FALSE
21765,FALSE
21768,FALSE
21769,TRUE
21772,FALSE
21781,FALSE
21782,FALSE
21784,FALSE
21785,FALSE
21786,FALSE
21787,FALSE
21790,TRUE
21795,FALSE
21802,FALSE
21803,TRUE
21804,FALSE
21811,FALSE
21815,FALSE
21818,FALSE
21819,FALSE
21822,FALSE
21829,FALSE
21833,FALSE
21834,FALSE
21837,TRUE
21838,TRUE
21839,FALSE
21841,FALSE
21843,TRUE
21846,FALSE
21859,TRUE
21867,FALSE
21868,FALSE
21870,TRUE
21873,TRUE
21874,FALSE
21877,FALSE
21879,FALSE
21880,FALSE
21888,FALSE
21889,FALSE
21896,FALSE
21897,FALSE
21903,FALSE
21908,FALSE
21909,FALSE
21910,TRUE
21911,FALSE
21914,FALSE
21915,FALSE
21916,FALSE
21918,FALSE
21922,FALSE
21923,FALSE
21929,FALSE
21930,TRUE
21934,FALSE
21940,FALSE
21943,TRUE
21953,FALSE
21957,FALSE
21961,FALSE
21968,FALSE
21973,FALSE
21974,TRUE
21976,FALSE
21977,FALSE
21988,FALSE
21994,FALSE
21998,FALSE
22001,FALSE
22004,FALSE
22007,FALSE
22011,FALSE
22014,FALSE
22015,TRUE
22017,FALSE
22019,FALSE
22020,FALSE
22021,TRUE
22023,FALSE
22029,FALSE
22031,FALSE
22035,TRUE
22036,FALSE
22040,FALSE
22042,FALSE
22044,TRUE
22046,FALSE
22055,FALSE
22057,FALSE
22058,FALSE
22066,TRUE
22070,FALSE
22071,TRUE
22076,FALSE
22077,TRUE
22078,FALSE
22080,FALSE
22085,FALSE
22087,FALSE
22092,FALSE
22094,FALSE
22096,FALSE
22098,FALSE
22103,TRUE
22107,FALSE
22112,FALSE
22113,FALSE
22120,FALSE
22122,FALSE
22126,FALSE
22127,FALSE
22130,FALSE
22134,TRUE
22137,TRUE
22148,FALSE
22155,FALSE
22158,FALSE
22159,TRUE
22162,FALSE
22165,FALSE
22166,FALSE
22168,FALSE
22175,FALSE
22179,FALSE
22185,FALSE
22190,FALSE
22191,TRUE
22193,FALSE
22195,FALSE
22198,FALSE
22200,FALSE
22208,FALSE
22209,TRUE
22214,FALSE
22215,FALSE
22216,FALSE
22217,FALSE
22222,FALSE
22228,FALSE
22231,FALSE
22233,FALSE
22235,FALSE
22236,TRUE
22238,FALSE
22242,FALSE
22247,FALSE
22252,FALSE
22261,FALSE
22270,FALSE
22273,FALSE
22274,TRUE
22279,FALSE
22285,FALSE
22287,FALSE
22290,FALSE
22291,FALSE
22292,FALSE
22295,FALSE
22298,FALSE
22300,FALSE
22303,TRUE
22304,FALSE
22305,FALSE
22310,FALSE
22311,FALSE
22312,FALSE
22314,FALSE
22320,TRUE
22322,TRUE
22323,FALSE
22327,FALSE
22330,FALSE
22332,FALSE
22336,FALSE
22337,TRUE
22341,FALSE
22346,FALSE
22347,FALSE
22352,FALSE
22356,FALSE
22362,FALSE
22363,TRUE
22364,FALSE
22370,FALSE
22384,FALSE
22387,FALSE
22389,FALSE
22390,TRUE
22394,FALSE
22396,FALSE
22403,FALSE
22408,FALSE
22411,TRUE
22412,TRUE
22416,FALSE
22419,FALSE
22424,FALSE
22427,FALSE
22433,FALSE
22438,FALSE
22442,FALSE
22445,TRUE
22456,FALSE
22462,FALSE
22463,FALSE
22465,FALSE
22474,FALSE
22477,FALSE
22478,FALSE
22479,FALSE
22480,FALSE
22481,FALSE
22482,TRUE
22484,FALSE
22485,FALSE
22486,FALSE
22493,FALSE
22497,FALSE
22503,FALSE
22504,FALSE
22507,FALSE
22513,FALSE
22516,FALSE
22522,TRUE
22526,TRUE
22527,TRUE
22535,FALSE
22536,FALSE
22547,FALSE
22552,FALSE
22555,TRUE
22557,FALSE
22562,FALSE
22567,FALSE
22569,FALSE
22573,FALSE
22576,FALSE
22578,FALSE
22582,FALSE
22586,TRUE
22587,FALSE
22589,FALSE
22591,FALSE
22597,TRUE
22599,FALSE
22605,TRUE
22606,FALSE
22613,FALSE
22616,FALSE
22617,TRUE
22618,TRUE
22622,FALSE
22625,FALSE
22627,FALSE
22628,FALSE
22629,FALSE
22630,FALSE
22634,FALSE
22635,FALSE
22641,TRUE
22648,FALSE
22649,FALSE
22650,FALSE
22656,TRUE
22657,FALSE
22665,FALSE
22666,FALSE
22667,FALSE
22669,FALSE
22673,TRUE
22678,TRUE
22687,FALSE
22694,FALSE
22695,FALSE
22697,FALSE
22698,FALSE
22699,FALSE
22700,FALSE
22701,FALSE
22705,FALSE
22706,FALSE
22707,FALSE
22712,FALSE
22713,FALSE
22718,FALSE
22722,FALSE
22723,FALSE
22724,TRUE
22727,FALSE
22729,FALSE
22731,FALSE
22733,FALSE
22736,FALSE
22744,TRUE
22748,FALSE
22751,FALSE
22753,FALSE
22754,FALSE
22755,FALSE
22771,FALSE
22773,TRUE
22776,TRUE
22778,FALSE
22779,FALSE
22781,FALSE
22787,TRUE
22789,FALSE
22790,FALSE
22793,TRUE
22798,FALSE
22802,FALSE
22803,FALSE
22804,FALSE
22805,FALSE
22807,FALSE
22810,FALSE
22823,FALSE
22826,FALSE
22829,FALSE
22830,FALSE
22834,TRUE
22835,FALSE
22840,TRUE
22841,FALSE
22842,FALSE
22843,TRUE
22852,FALSE
22853,FALSE
22856,FALSE
22858,FALSE
22863,FALSE
22866,FALSE
22871,FALSE
22874,FALSE
22875,FALSE
22876,FALSE
22880,FALSE
22883,TRUE
22888,FALSE
22896,FALSE
22898,TRUE
22901,FALSE
22904,TRUE
22907,FALSE
22910,FALSE
22911,FALSE
22913,TRUE
22915,FALSE
22917,FALSE
22920,FALSE
22922,FALSE
22927,TRUE
22928,FALSE
22930,FALSE
22931,FALSE
22934,FALSE
22935,FALSE
22936,FALSE
22942,FALSE
22944,FALSE
22950,FALSE
22960,FALSE
22961,FALSE
22962,TRUE
22967,FALSE
22974,FALSE
22975,FALSE
22978,FALSE
22982,TRUE
22989,TRUE
22991,FALSE
22995,FALSE
22996,FALSE
22997,FALSE
22998,FALSE
22999,FALSE
23019,FALSE
23021,FALSE
23022,FALSE
23025,FALSE
23026,TRUE
23029,FALSE
23038,FALSE
23039,FALSE
23041,FALSE
23045,FALSE
23065,FALSE
23068,FALSE
23077,TRUE
23083,FALSE
23087,FALSE
23090,FALSE
23095,FALSE
23100,FALSE
23109,FALSE
23115,FALSE
23119,FALSE
23121,FALSE
23123,FALSE
23128,FALSE
23129,FALSE
23131,FALSE
23135,FALSE
23136,FALSE
23141,FALSE
23143,TRUE
23144,TRUE
23149,FALSE
23152,FALSE
23157,TRUE
23158,FALSE
23167,FALSE
23168,TRUE
23172,TRUE
23173,FALSE
23177,FALSE
23179,FALSE
